incident_id,datetime,reported_date,crime_type,crime_category,neighborhood,police_division,police_station,station_code,locality,latitude,longitude,premise_category,weapon_category,victim_age,victim_sex,case_status,is_synthetic,source_dataset,generation_version
00c0351b-6043-5176-adf6-41a001c681b5,2020-01-01T00:01:00+05:30,2021-03-15,Cybercrime,fraud_cyber_crime,Chamarajapet,West,Chamarajapet,PSB-153,Chamarajapet,12.9597,77.5684,built_other,,46.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
026c4fd5-3f6d-5cec-82b8-72449f5609aa,2020-07-18T03:10:00+05:30,2020-07-18,Trespass,public_order,Mahadevapura,Whitefield,Mahadevapura,PSB-743,Mahadevapura,12.9963,77.7015,built_other,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0046683a-c196-5de0-8b07-a15b053677bd,2020-07-18T12:00:00+05:30,2020-07-18,Vehicle Theft,property_crime,Parappana Agrahara,South East,Parappana Agrahara,PSB-143-02,Parappana Agrahara,12.8829,77.6501,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01e6789f-871a-55fd-aca1-ab7ce6d6d97e,2020-07-18T12:12:00+05:30,2020-07-18,Homicide,violent_crime,Malleshwarm,North,Malleshwarm,PSB-102,Malleshwarm,12.9942,77.5693,residential,firearm,55.0,male,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
003e1f91-4a08-51b4-b036-05ce4930599b,2020-07-18T15:00:00+05:30,2020-07-19,Burglary,property_crime,Sheshadripuram,Central,Sheshadripuram,PSB-87,Sheshadripuram,12.9885,77.5765,residential,,43.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0233d923-966a-5ecd-94b3-887f60fb89b9,2020-07-18T16:30:00+05:30,2020-07-18,Burglary,property_crime,H.S.R. Layout,South East,H.S.R. Layout,PSB-147,H.S.R. Layout,12.9153,77.6518,built_other,,26.0,male,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01b65cee-1d98-5d40-9097-9c91278f2b18,2020-07-18T22:05:00+05:30,2020-07-18,Order Violation,public_order,Rajajinagar,North,Rajajinagar,PSB-105,Rajajinagar,12.9854,77.555,residential,,85.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0072d9e0-4ee6-5977-9925-94dae66b2412,2020-07-19T04:40:00+05:30,2020-07-19,Vehicle Theft,property_crime,Jayanagar,South,Jayanagar,PSB-131,Jayanagar,12.9308,77.5837,outdoor,,,unknown,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00406779-a23a-50e5-aca1-6e4ee04ecd9d,2020-07-19T09:55:00+05:30,2020-07-19,Robbery,violent_crime,Sanjaynagar,North,Sanjaynagar,PSB-118,Sanjaynagar,13.0291,77.58,outdoor,physical_force,43.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
008d6a6b-aae0-52af-9e16-68d34b8beda8,2020-07-19T14:00:00+05:30,2020-07-19,Shoplifting,property_crime,Girinagar,South,Girinagar,PSB-142,Girinagar,12.9345,77.5423,commercial,,,other_or_unknown,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
002118b9-200a-5e2b-8da4-2a55f860ba40,2020-07-19T23:00:00+05:30,2020-07-20,Vehicle Theft,property_crime,Rama Murthy Nagar,East,Rama Murthy Nagar,PSB-93,Rama Murthy Nagar,13.012,77.6614,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01e47353-ae99-58c5-9988-caf814ce19c4,2020-07-19T23:06:00+05:30,2020-07-19,Property Damage,property_crime,V.V.Puram,South,V.V.Puram,PSB-139,V.V.Puram,12.9542,77.5787,built_other,other_weapon,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
016d2064-f28f-5fd1-abee-9714c5ec4953,2020-07-20T05:00:00+05:30,2020-07-20,Theft From Vehicle,property_crime,Banasawadi,East,Banasawadi,PSB-89,Banasawadi,13.0064,77.6452,outdoor,,43.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01708425-d757-527f-88f0-f033656331b9,2020-07-20T06:20:00+05:30,2020-07-21,Vehicle Theft,property_crime,Vijayanagar,West,Vijayanagar,PSB-169,Vijayanagar,12.9644,77.5406,outdoor,,49.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00827dd7-1ccb-52a4-a3a8-365e62c21663,2020-07-20T12:00:00+05:30,2021-09-01,Vehicle Theft,property_crime,Thilaknagar,South East,Thilaknagar,PSB-152,Thilaknagar,12.9268,77.5954,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
007a8444-646f-578f-b576-09c1e0fdb78a,2020-07-20T15:15:00+05:30,2021-02-19,Fraud,fraud_cyber_crime,Parappana Agrahara,South East,Parappana Agrahara,PSB-143-02,Parappana Agrahara,12.8853,77.6738,residential,,19.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
028c19c0-47c4-57cb-a933-cbaa941cea93,2020-07-20T15:30:00+05:30,2020-07-21,Burglary,property_crime,Beguru,South East,Beguru,PSB-799,Beguru,12.8828,77.6409,public_institutional,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
003447b7-3844-5283-b6af-e230cedaaeae,2020-07-20T19:25:00+05:30,2020-07-20,Shoplifting,property_crime,Srirampuram,North,Srirampuram,PSB-103,Srirampuram,12.9949,77.5664,transit,,19.0,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02585188-c8fd-5d7e-9f81-2832a62caf02,2020-07-20T20:00:00+05:30,2020-07-21,Theft From Vehicle,property_crime,PuttenaHalli,South,PuttenaHalli,PSB-136,PuttenaHalli,12.8948,77.5759,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0156cdbc-34d9-5752-9087-0c9b439cc6aa,2020-07-21T04:00:00+05:30,2020-07-21,Vehicle Theft,property_crime,Suddaguntepalya,South East,Suddaguntepalya,PSB-151-02,Suddaguntepalya,12.9322,77.6073,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02942dd2-bdbd-58ce-a697-16b4af0a76c7,2020-07-21T09:20:00+05:30,2020-07-21,Assault,violent_crime,Parappana Agrahara,South East,Parappana Agrahara,PSB-143-02,Parappana Agrahara,12.8525,77.6718,residential,other_weapon,56.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00a4cd1c-b02c-5671-b10b-549c538ee4e5,2020-07-21T18:45:00+05:30,2020-07-22,Property Damage,property_crime,Madivala,South East,Madivala,PSB-151-01,Madivala,12.9206,77.633,commercial,,63.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
023641b9-95c7-550e-8f44-935ccb7dd85e,2020-07-21T20:15:00+05:30,2020-07-22,Property Damage,property_crime,Indiranagar,East,Indiranagar,PSB-96,Indiranagar,12.984,77.6405,vehicle,,27.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01899316-2fea-5d89-bdf4-e21f16c66642,2020-07-21T23:50:00+05:30,2020-07-22,Assault,violent_crime,Kempapura Agrahara,West,Kempapura Agrahara,PSB-167,Kempapura Agrahara,12.9696,77.5474,residential,firearm,32.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0194fd55-83bb-5cc1-9f81-8b16110faa29,2020-07-22T09:00:00+05:30,2020-07-22,Theft From Vehicle,property_crime,Rama Murthy Nagar,East,Rama Murthy Nagar,PSB-93,Rama Murthy Nagar,13.0002,77.6768,outdoor,,61.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0226daa8-6eaa-5659-9685-01ef16f4f7a2,2020-07-22T12:00:00+05:30,2020-07-22,Burglary,property_crime,Subramanyanagar,North,Subramanyanagar,PSB-104,Subramanyanagar,13.0012,77.5576,residential,other_weapon,48.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
009a67aa-7426-5427-9b6c-6396c2e8d738,2020-07-22T19:00:00+05:30,2020-07-25,Theft From Vehicle,property_crime,Yelahanka New Town,North East,Yelahanka New Town,PSB-127-02,Yelahanka New Town,13.1006,77.5809,outdoor,,54.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00559ab7-119a-5355-b7d0-c3a83434d177,2020-07-22T20:20:00+05:30,2020-07-22,Property Damage,property_crime,Girinagar,South,Girinagar,PSB-142,Girinagar,12.9381,77.5496,outdoor,,30.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0267d647-3fe5-5468-b264-9395a76f5b3b,2020-07-22T23:45:00+05:30,2020-07-22,Property Damage,property_crime,TalaghattaPura,South,TalaghattaPura,PSB-138,TalaghattaPura,12.8637,77.5555,outdoor,,,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
005dea46-ef05-5917-ba24-203ae1488efc,2020-07-23T01:30:00+05:30,2020-07-27,Burglary,property_crime,Adugodi,South East,Adugodi,PSB-146,Adugodi,12.9397,77.6161,residential,other_weapon,57.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02060c7f-720e-5241-8fa5-b03cff4c71fb,2020-07-23T09:28:00+05:30,2020-07-27,Theft,property_crime,Mahadevapura,Whitefield,Mahadevapura,PSB-743,Mahadevapura,12.9954,77.6992,commercial,,,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
007ab378-b126-5303-91e7-7f5c3d610450,2020-07-23T12:00:00+05:30,2020-07-23,Domestic Violence,family_child_offence,Indiranagar,East,Indiranagar,PSB-96,Indiranagar,12.9643,77.6397,residential,other_weapon,45.0,male,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00aa17c2-b984-5c71-9141-1fac57b7357b,2020-07-23T12:45:00+05:30,2020-07-23,Shoplifting,property_crime,R.T. Nagar,North,R.T. Nagar,PSB-117,R.T. Nagar,13.0227,77.6014,commercial,,,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
029d81ed-8548-5d07-b6d2-40a14c1bfecd,2020-07-23T14:22:00+05:30,2020-07-25,Burglary,property_crime,Sanjaynagar,North,Sanjaynagar,PSB-118,Sanjaynagar,13.0428,77.5785,residential,,63.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00f5404a-c487-550d-883c-90244a110b11,2020-07-23T17:00:00+05:30,2020-07-24,Vehicle Theft,property_crime,Yeshwanthapura,North,Yeshwanthapura,PSB-109,Yeshwanthapura,13.0141,77.5655,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00747f9f-5869-5593-9470-d934686db109,2020-07-23T18:00:00+05:30,2020-07-24,Property Damage,property_crime,Vidyaranyapura,North East,Vidyaranyapura,PSB-127-01,Vidyaranyapura,13.0722,77.5546,public_institutional,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00539bef-e9bd-5d6f-9d4c-8e64c1da566d,2020-07-23T19:00:00+05:30,2020-07-24,Theft From Vehicle,property_crime,Yelahanka New Town,North East,Yelahanka New Town,PSB-127-02,Yelahanka New Town,13.1021,77.5863,outdoor,,29.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0007254d-e099-5d2e-a82b-0e2fddf7b5fd,2020-07-23T19:30:00+05:30,2020-07-24,Theft From Vehicle,property_crime,Kumarswamy layout,South,Kumarswamy layout,PSB-135,Kumarswamy layout,12.9045,77.5648,outdoor,,42.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
002697ae-55ff-59e8-8892-61c8d777555e,2020-07-23T22:30:00+05:30,2020-07-23,Domestic Violence,family_child_offence,Soladevanahalli,North,Soladevanahalli,PSB-114,Soladevanahalli,13.0645,77.5059,residential,physical_force,25.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0020976a-1ac5-54ad-893e-9f09084527fb,2020-07-23T23:00:00+05:30,2020-07-23,Theft,property_crime,Vyalikaval,Central,Vyalikaval,PSB-88,Vyalikaval,13.0059,77.5798,commercial,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01a1ac16-7682-59cc-bd31-050b2b84fd6f,2020-07-24T10:00:00+05:30,2020-07-30,Child Related Offence,family_child_offence,Yalahanka PS,North East,Yalahanka PS,PSB-128,Yalahanka PS,13.0972,77.5967,public_institutional,physical_force,4.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
001b93c6-cb95-5efd-a63c-98a9da77177c,2020-07-24T13:00:00+05:30,2020-07-24,Domestic Violence,family_child_offence,Varthur,Whitefield,Varthur,PSB-740,Varthur,12.9272,77.7239,outdoor,physical_force,22.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00140baf-e501-5318-b188-ca1d976c104f,2020-07-24T18:00:00+05:30,2020-07-25,Vehicle Theft,property_crime,Mahadevapura,Whitefield,Mahadevapura,PSB-743,Mahadevapura,12.989,77.6887,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02256980-cc06-571b-b186-1212fdce864b,2020-07-25T16:50:00+05:30,2020-07-25,Robbery,violent_crime,Yelahanka New Town,North East,Yelahanka New Town,PSB-127-02,Yelahanka New Town,13.1052,77.5467,outdoor,sharp_object,57.0,male,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02031dc5-29be-5b1c-a201-d78e8949b204,2020-07-27T05:50:00+05:30,2020-07-27,Assault,violent_crime,Malleshwarm,North,Malleshwarm,PSB-102,Malleshwarm,13.0057,77.5642,outdoor,physical_force,,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01e37c89-24ef-56ad-bedc-42eeed5b85ed,2020-07-27T07:45:00+05:30,2020-07-30,Vehicle Theft,property_crime,Jalahalli,North,Jalahalli,PSB-115,Jalahalli,13.044,77.5546,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01da57e8-a156-52d8-80f1-448507bf8d09,2020-07-27T19:00:00+05:30,2020-07-28,Theft From Vehicle,property_crime,Mico Layout,South East,Mico Layout,PSB-801,Mico Layout,12.888,77.6062,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
006112dd-1877-596d-a46f-fa0e42d32de7,2020-07-27T22:00:00+05:30,2020-07-28,Vehicle Theft,property_crime,PuttenaHalli,South,PuttenaHalli,PSB-136,PuttenaHalli,12.8951,77.5862,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01cb1262-3068-5038-964e-fb231f000d72,2020-07-28T06:00:00+05:30,2020-07-28,Property Damage,property_crime,Subramanyanagar,North,Subramanyanagar,PSB-104,Subramanyanagar,13.0059,77.555,residential,,45.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
007b06d2-3137-5b1c-92ff-0099ad570b48,2020-07-28T07:20:00+05:30,2020-07-28,Theft,property_crime,J.C. Nagar,North,J.C. Nagar,PSB-116,J.C. Nagar,13.0028,77.5991,residential,,28.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
013399ce-e1ce-5dd1-bebb-3f6925de0569,2020-07-28T11:30:00+05:30,2020-07-28,Assault,violent_crime,Marathahalli,Whitefield,Marathahalli,PSB-739,Marathahalli,12.9478,77.7107,built_other,physical_force,54.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
010912eb-35cf-599e-982a-4728fa411567,2020-07-28T15:45:00+05:30,2020-07-28,Assault,violent_crime,K.R. Puram,Whitefield,K.R. Puram,PSB-741,K.R. Puram,13.0219,77.6876,commercial,physical_force,38.0,male,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
015ff799-3d7e-58b1-b1a3-8301cd702891,2020-07-28T21:00:00+05:30,2020-07-30,Theft From Vehicle,property_crime,Parappana Agrahara,South East,Parappana Agrahara,PSB-143-02,Parappana Agrahara,12.8538,77.672,outdoor,,32.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02296835-08f1-5933-8e93-23b4b9391aa9,2020-07-28T21:10:00+05:30,2020-07-29,Assault,violent_crime,Kalasipalya,West,Kalasipalya,PSB-156,Kalasipalya,12.9613,77.5818,residential,physical_force,19.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02a08b3e-da85-58bf-8666-044ba9bda1df,2020-07-28T23:45:00+05:30,2020-07-28,Assault,violent_crime,C.K.Achchukattu,South,C.K.Achchukattu,PSB-140,C.K.Achchukattu,12.9321,77.5498,outdoor,blunt_object,30.0,male,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
019e0344-77e2-5c75-9e8b-67595264df9e,2020-07-29T07:51:00+05:30,2020-07-29,Theft,property_crime,Mico Layout,South East,Mico Layout,PSB-801,Mico Layout,12.9117,77.6039,residential,,44.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02847783-2b8f-5b20-ae4c-838d615c2dca,2020-07-29T08:40:00+05:30,2020-10-19,Fraud,fraud_cyber_crime,Rajajinagar,North,Rajajinagar,PSB-105,Rajajinagar,12.9905,77.557,commercial,other_weapon,,other_or_unknown,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0151543b-7d72-5ab8-8471-23224fceeea8,2020-07-29T10:30:00+05:30,2020-07-29,Assault,violent_crime,J .B. Nagar,East,J .B. Nagar,PSB-97,J .B. Nagar,12.955,77.6587,built_other,physical_force,47.0,male,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
017d5ec3-18b1-5c6e-bb81-0c763fc7fd95,2020-07-29T12:00:00+05:30,2020-07-29,Weapons Offence,weapons_offence,Basavanagudi,South,Basavanagudi,PSB-130,Basavanagudi,12.9459,77.5768,residential,other_weapon,22.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0020496e-b05f-57cc-9212-ccea22811e2c,2020-07-29T22:30:00+05:30,2020-11-13,Domestic Violence,family_child_offence,Madivala,South East,Madivala,PSB-151-01,Madivala,12.9186,77.6304,residential,physical_force,49.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
023da85f-057d-5636-975e-d5ddd0297e1b,2020-07-30T04:50:00+05:30,2020-07-30,Property Damage,property_crime,Yelahanka New Town,North East,Yelahanka New Town,PSB-127-02,Yelahanka New Town,13.0952,77.5778,commercial,,33.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0101719b-0aa2-5a4f-89a4-210a8a4de7a2,2020-07-30T06:15:00+05:30,2020-07-30,Vehicle Theft,property_crime,Bhagalur,North East,Bhagalur,PSB-797,Bhagalur,13.1303,77.6665,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
012f698c-934d-5da9-8d23-83814d12d42e,2020-07-30T13:45:00+05:30,2020-07-30,Shoplifting,property_crime,Hanumanthanagar,South,Hanumanthanagar,PSB-798,Hanumanthanagar,12.9341,77.566,commercial,,48.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00192c87-8d0e-560b-89cd-c925fdb9acbc,2020-07-30T14:30:00+05:30,2020-07-30,Robbery,violent_crime,PuttenaHalli,South,PuttenaHalli,PSB-136,PuttenaHalli,12.9011,77.5897,commercial,physical_force,,other_or_unknown,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
013dd237-af8d-564d-9533-bd78dfa9caa2,2020-07-30T15:00:00+05:30,2020-07-30,Robbery,violent_crime,Thilaknagar,South East,Thilaknagar,PSB-152,Thilaknagar,12.9168,77.5983,outdoor,physical_force,58.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01403af1-d3e3-5c7b-984f-de2c4c205786,2020-07-30T15:00:00+05:30,2020-07-30,Theft,property_crime,Chikkajala,North East,Chikkajala,PSB-121,Chikkajala,13.1462,77.618,commercial,,69.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0196e315-7564-5187-aa37-b1e8f39956f0,2020-07-30T16:00:00+05:30,2020-07-31,Vehicle Theft,property_crime,Mico Layout,South East,Mico Layout,PSB-801,Mico Layout,12.9073,77.604,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00ec7037-d59a-5262-b75f-830a0b139397,2020-07-30T19:34:00+05:30,2020-07-30,Assault,violent_crime,K.R. Puram,Whitefield,K.R. Puram,PSB-741,K.R. Puram,13.0083,77.6929,outdoor,other_weapon,50.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01ce62a2-0d2a-54e2-b6da-de1238d8e1bc,2020-07-30T21:30:00+05:30,2020-07-31,Vehicle Theft,property_crime,H.S.R. Layout,South East,H.S.R. Layout,PSB-147,H.S.R. Layout,12.9066,77.6514,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0095f14a-2885-5821-bb4d-d796ef65040a,2020-07-30T23:00:00+05:30,2020-07-30,Theft,property_crime,Vidyaranyapura,North East,Vidyaranyapura,PSB-127-01,Vidyaranyapura,13.0681,77.5589,residential,physical_force,25.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
019f7be6-e314-5d3e-9d6e-aa73f0c3dd64,2020-07-31T05:10:00+05:30,2020-07-31,Theft From Vehicle,property_crime,Mahalaxmi Layout,North,Mahalaxmi Layout,PSB-107,Mahalaxmi Layout,13.0043,77.5405,residential,,61.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
016f8b91-62d4-5af1-b1a5-e1420c20722e,2020-07-31T13:00:00+05:30,2020-08-05,Theft,property_crime,Kempapura Agrahara,West,Kempapura Agrahara,PSB-167,Kempapura Agrahara,12.9675,77.5451,residential,,25.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
000b137a-c4e0-5720-baab-d666081d7557,2020-07-31T13:24:00+05:30,2020-08-17,Theft,property_crime,Vyalikaval,Central,Vyalikaval,PSB-88,Vyalikaval,13.005,77.5768,built_other,,29.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00199c8d-1282-5b46-9b94-2722acb94ca9,2020-07-31T17:45:00+05:30,2020-07-31,Property Damage,property_crime,Banashankari,South,Banashankari,PSB-129,Banashankari,12.9295,77.5733,residential,,39.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
002f7ca5-ae38-55df-a552-eaada35c02a7,2020-07-31T20:00:00+05:30,2020-08-14,Theft From Vehicle,property_crime,Rama Murthy Nagar,East,Rama Murthy Nagar,PSB-93,Rama Murthy Nagar,13.013,77.6635,outdoor,,26.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
009cfae0-194a-57e7-9ded-7653c235763c,2020-07-31T23:20:00+05:30,2020-07-31,Domestic Violence,family_child_offence,Hulimavu,South East,Hulimavu,PSB-800,Hulimavu,12.8869,77.6028,residential,physical_force,20.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01467e74-dad4-5174-b88c-12cd8d06b1f1,2020-08-01T00:01:00+05:30,2020-08-01,Vehicle Theft,property_crime,Varthur,Whitefield,Varthur,PSB-740,Varthur,12.9379,77.7136,outdoor,,40.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01931bca-9b2c-5664-ac13-ae3f7678b003,2020-08-01T03:43:00+05:30,2020-08-01,Assault,violent_crime,Marathahalli,Whitefield,Marathahalli,PSB-739,Marathahalli,12.9201,77.6863,outdoor,physical_force,35.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02546f24-2faa-5387-add8-693d20d56cb8,2020-08-01T08:00:00+05:30,2021-09-13,Child Related Offence,family_child_offence,Konanakunte,South,Konanakunte,PSB-134,Konanakunte,12.8782,77.5788,residential,physical_force,2.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01d8d5d1-db74-571e-aeb0-bcd9b81e8217,2020-08-01T12:00:00+05:30,2021-04-09,Fraud,fraud_cyber_crime,Vyalikaval,Central,Vyalikaval,PSB-88,Vyalikaval,13.0051,77.5811,commercial,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0024d369-6d1a-57ea-b70d-7d6b354abbfc,2020-08-01T19:00:00+05:30,2020-08-04,Property Damage,property_crime,Sheshadripuram,Central,Sheshadripuram,PSB-87,Sheshadripuram,12.9849,77.5721,outdoor,,36.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01c5c834-1318-5b8b-88d4-83c893a19cb4,2020-08-01T23:00:00+05:30,2020-08-01,Property Damage,property_crime,Varthur,Whitefield,Varthur,PSB-740,Varthur,12.9154,77.7385,vehicle,,39.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
