datetime,crime_type,neighborhood,latitude,longitude
2024-04-23 18:15:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0542,-118.2566
2024-04-22 19:00:00,PICKPOCKET,Central,34.0483,-118.2631
2024-04-24 05:04:00,BURGLARY FROM VEHICLE,Central,34.0473,-118.2641
2024-04-23 19:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0561,-118.2375
2024-04-24 06:12:00,BURGLARY FROM VEHICLE,Central,34.0415,-118.262
2024-04-24 13:30:00,VEHICLE - STOLEN,Central,34.0452,-118.2569
2024-04-24 04:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0495,-118.2459
2024-04-23 15:50:00,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",Central,34.0515,-118.2424
2024-04-24 22:00:00,VEHICLE - STOLEN,Central,34.0502,-118.2575
2024-04-24 17:10:00,BATTERY - SIMPLE ASSAULT,Central,34.0508,-118.2586
2024-04-24 14:30:00,VEHICLE - STOLEN,Central,34.0401,-118.2669
2024-04-23 00:05:00,BATTERY - SIMPLE ASSAULT,Central,34.0561,-118.2375
2024-01-11 14:15:00,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",Central,34.0402,-118.2598
2024-04-24 17:20:00,THEFT OF IDENTITY,Central,34.0467,-118.2485
2024-04-25 01:00:00,PICKPOCKET,Central,34.0516,-118.2491
2024-04-24 10:56:00,PICKPOCKET,Central,34.0604,-118.2393
2024-04-22 16:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0467,-118.252
2024-04-24 20:15:00,BURGLARY FROM VEHICLE,Central,34.0621,-118.2376
2024-04-24 08:10:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0389,-118.2643
2024-04-24 21:15:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-24 17:40:00,CRIMINAL THREATS - NO WEAPON DISPLAYED,Central,34.0508,-118.2586
2024-03-01 18:00:00,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",Central,34.0419,-118.2669
2024-04-24 13:45:00,BURGLARY FROM VEHICLE,Central,34.06,-118.2486
2024-04-23 04:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0628,-118.2286
2024-04-03 17:20:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-25 11:35:00,THEFT OF IDENTITY,Central,34.0519,-118.2531
2024-02-10 00:20:00,THEFT OF IDENTITY,Central,34.0649,-118.24
2024-04-24 08:55:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0377,-118.2622
2024-04-24 19:30:00,VEHICLE - STOLEN,Central,34.0409,-118.2574
2024-04-25 14:40:00,VEHICLE - STOLEN,Central,34.0404,-118.2504
2024-04-24 10:00:00,VEHICLE - STOLEN,Central,34.0452,-118.2569
2024-04-25 08:30:00,VEHICLE - STOLEN,Central,34.0483,-118.2631
2024-04-25 07:30:00,VEHICLE - STOLEN,Central,34.0384,-118.2646
2024-04-25 01:00:00,BURGLARY FROM VEHICLE,Central,34.0439,-118.2326
2024-04-24 22:00:00,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),Central,34.0678,-118.2466
2024-04-22 19:47:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-03-24 07:30:00,BURGLARY FROM VEHICLE,Central,34.0347,-118.2646
2024-04-24 22:05:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0516,-118.2491
2024-04-25 21:30:00,INTIMATE PARTNER - SIMPLE ASSAULT,Central,34.0561,-118.2375
2024-04-26 04:00:00,TRESPASSING,Central,34.0547,-118.2335
2024-04-25 23:00:00,VEHICLE - STOLEN,Central,34.0359,-118.2711
2024-04-25 15:50:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0466,-118.252
2024-04-26 00:01:00,BURGLARY FROM VEHICLE,Central,34.0431,-118.2537
2024-03-14 08:00:00,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",Central,34.0479,-118.2612
2024-04-17 10:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0392,-118.2524
2024-04-25 19:40:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.048,-118.2577
2024-01-16 14:50:00,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",Central,34.0383,-118.2327
2024-04-25 17:53:00,RESISTING ARREST,Central,34.0431,-118.2692
2024-04-26 15:18:00,ARSON,Central,34.0502,-118.2539
2024-04-20 13:00:00,VEHICLE - STOLEN,Central,34.0348,-118.2688
2024-04-22 19:30:00,VEHICLE - STOLEN,Central,34.0583,-118.2396
2024-04-26 12:30:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-21 19:45:00,BURGLARY FROM VEHICLE,Central,34.046,-118.251
2024-04-26 16:25:00,THEFT OF IDENTITY,Central,34.0458,-118.2614
2024-04-25 18:29:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0446,-118.2367
2024-04-26 16:44:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-24 13:18:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-24 15:30:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0559,-118.232
2024-04-26 15:00:00,BATTERY - SIMPLE ASSAULT,Central,34.0388,-118.2717
2024-04-26 11:44:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0502,-118.2539
2024-04-25 18:35:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-24 16:34:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-24 18:00:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-19 11:00:00,THEFT OF IDENTITY,Central,34.0449,-118.2458
2024-04-26 23:45:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.051,-118.2445
2024-04-26 21:00:00,VEHICLE - STOLEN,Central,34.0386,-118.2638
2024-04-27 02:00:00,VEHICLE - STOLEN,Central,34.0376,-118.2593
2024-04-26 22:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0459,-118.2579
2024-04-27 13:50:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0497,-118.2381
2024-04-26 21:00:00,BURGLARY FROM VEHICLE,Central,34.0459,-118.2579
2024-04-27 14:48:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.048,-118.2577
2024-04-26 23:00:00,VEHICLE - ATTEMPT STOLEN,Central,34.0502,-118.2504
2024-04-19 18:30:00,BURGLARY FROM VEHICLE,Central,34.0423,-118.2561
2024-04-25 14:41:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-26 10:25:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-26 15:00:00,BIKE - STOLEN,Central,34.0382,-118.2603
2024-04-26 11:16:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-27 15:18:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-27 16:30:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0666,-118.2328
2024-04-27 22:20:00,BURGLARY FROM VEHICLE,Central,34.0407,-118.2541
2024-04-11 18:00:00,VEHICLE - STOLEN,Central,34.0473,-118.2601
2024-04-27 16:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0488,-118.2483
2024-04-27 22:00:00,VEHICLE - STOLEN,Central,34.0599,-118.2379
2024-04-28 00:01:00,VEHICLE - STOLEN,Central,34.0462,-118.2628
2024-04-28 17:45:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.048,-118.2577
2024-03-29 14:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0508,-118.2586
2024-04-27 20:50:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-28 12:19:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0502,-118.2539
2024-04-28 14:10:00,BATTERY - SIMPLE ASSAULT,Central,34.0502,-118.2539
2024-04-28 14:00:00,OTHER MISCELLANEOUS CRIME,Central,34.0508,-118.2586
2024-04-28 01:30:00,BATTERY - SIMPLE ASSAULT,Central,34.0551,-118.2322
2024-04-28 21:00:00,ROBBERY,Central,34.0466,-118.259
2024-04-28 01:30:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0516,-118.2491
2024-04-27 15:00:00,BURGLARY FROM VEHICLE,Central,34.0627,-118.2463
2024-04-28 17:45:00,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),Central,34.0377,-118.2622
2024-04-28 12:35:00,BURGLARY FROM VEHICLE,Central,34.0473,-118.2566
2024-04-27 19:10:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0627,-118.2463
2024-04-28 19:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0483,-118.2631
2024-04-28 19:00:00,BURGLARY FROM VEHICLE,Central,34.0475,-118.2657
2024-04-28 16:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0384,-118.2571
2024-04-28 17:00:00,BURGLARY FROM VEHICLE,Central,34.0461,-118.2395
2024-04-27 22:30:00,VEHICLE - STOLEN,Central,34.0454,-118.2658
2024-04-28 21:15:00,THEFT OF IDENTITY,Central,34.0652,-118.2468
2024-04-27 17:30:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0619,-118.2369
2024-03-30 12:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0414,-118.2399
2024-03-31 16:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0305,-118.262
2024-04-27 10:57:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0535,-118.2552
2024-04-28 18:00:00,VEHICLE - STOLEN,Central,34.0626,-118.2445
2024-04-28 15:15:00,BATTERY - SIMPLE ASSAULT,Central,34.0561,-118.2375
2024-04-28 20:51:00,BURGLARY FROM VEHICLE,Central,34.048,-118.2542
2024-04-19 20:00:00,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),Central,34.0335,-118.2619
2024-04-26 18:30:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0316,-118.2641
2024-04-27 14:15:00,BATTERY - SIMPLE ASSAULT,Central,34.0473,-118.2566
2024-04-28 22:30:00,BURGLARY FROM VEHICLE,Central,34.0438,-118.2397
2024-04-29 15:10:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0474,-118.2496
2024-04-29 02:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0495,-118.2459
2024-04-28 21:15:00,BURGLARY FROM VEHICLE,Central,34.0359,-118.2711
2024-04-26 15:10:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0483,-118.2631
2024-04-29 00:01:00,BURGLARY FROM VEHICLE,Central,34.0383,-118.2695
2024-04-27 02:30:00,PICKPOCKET,Central,34.0348,-118.2688
2024-04-28 22:50:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0405,-118.2567
2024-04-27 21:15:00,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),Central,34.0419,-118.2669
2024-04-08 16:03:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0502,-118.2539
2024-04-26 19:52:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-29 17:10:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0401,-118.2504
2024-04-29 22:15:00,TRESPASSING,Central,34.0549,-118.2511
2024-04-29 10:00:00,TRESPASSING,Central,34.0535,-118.2491
2024-04-29 12:30:00,BURGLARY FROM VEHICLE,Central,34.043,-118.2571
2024-04-29 23:08:00,VEHICLE - STOLEN,Central,34.0408,-118.2644
2024-04-30 06:30:00,TRESPASSING,Central,34.0549,-118.2511
2024-04-30 06:50:00,TRESPASSING,Central,34.0549,-118.2511
2024-04-30 08:15:00,TRESPASSING,Central,34.0549,-118.2511
2024-04-29 10:30:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0488,-118.2483
2024-04-30 06:40:00,TRESPASSING,Central,34.0508,-118.2586
2024-04-29 15:49:00,BURGLARY FROM VEHICLE,Central,34.0423,-118.2561
2024-04-28 04:25:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0396,-118.259
2024-02-22 10:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0584,-118.2331
2024-01-11 10:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0409,-118.2574
2024-04-28 01:30:00,BURGLARY FROM VEHICLE,Central,34.0423,-118.2561
2024-04-25 00:15:00,BURGLARY FROM VEHICLE,Central,34.0453,-118.2499
2024-04-30 11:02:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0502,-118.2539
2024-04-29 21:00:00,BURGLARY FROM VEHICLE,Central,34.0415,-118.262
2024-04-15 01:35:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0569,-118.254
2024-04-30 15:15:00,THEFT OF IDENTITY,Central,34.0467,-118.2485
2024-04-16 19:00:00,BURGLARY FROM VEHICLE,Central,34.0426,-118.2528
2024-04-30 11:00:00,VEHICLE - STOLEN,Central,34.0494,-118.2599
2024-04-27 18:00:00,VEHICLE - STOLEN,Central,34.0439,-118.2326
2024-04-25 04:35:00,BURGLARY FROM VEHICLE,Central,34.046,-118.2493
2024-04-30 17:30:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0493,-118.2417
2024-03-26 19:30:00,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",Central,34.0479,-118.2612
2024-04-30 07:30:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0442,-118.2519
2024-05-01 06:55:00,TRESPASSING,Central,34.0561,-118.2375
2024-04-29 12:45:00,BRANDISH WEAPON,Central,34.0495,-118.2459
2024-04-10 09:30:00,"BUNCO, PETTY THEFT",Central,34.0449,-118.2458
2024-04-26 15:34:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0495,-118.2458
2024-04-30 18:50:00,BATTERY - SIMPLE ASSAULT,Central,34.0497,-118.2381
2024-04-26 21:30:00,BURGLARY FROM VEHICLE,Central,34.052,-118.2332
2024-04-30 23:50:00,TRESPASSING,Central,34.0524,-118.2467
2024-04-30 23:00:00,TRESPASSING,Central,34.0549,-118.2511
2024-05-01 06:50:00,TRESPASSING,Central,34.0547,-118.2505
2024-05-01 14:50:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-30 11:00:00,BATTERY - SIMPLE ASSAULT,Central,34.0478,-118.2484
2024-04-26 09:00:00,BURGLARY FROM VEHICLE,Central,34.0487,-118.2627
2024-04-29 12:45:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0488,-118.25
2024-05-01 15:20:00,ROBBERY,Central,34.0481,-118.2507
2024-04-12 19:00:00,BURGLARY FROM VEHICLE,Central,34.0395,-118.2657
2024-05-01 19:00:00,BATTERY - SIMPLE ASSAULT,Central,34.0444,-118.2628
2024-05-01 18:30:00,TRESPASSING,Central,34.0488,-118.2518
2024-05-01 13:40:00,BATTERY - SIMPLE ASSAULT,Central,34.0342,-118.2636
2024-05-01 14:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0453,-118.2499
2024-05-01 23:30:00,TRESPASSING,Central,34.0524,-118.2467
2024-04-30 02:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0626,-118.2445
2024-05-01 17:00:00,VEHICLE - STOLEN,Central,34.0713,-118.2291
2024-04-30 18:10:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-05-01 09:00:00,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",Central,34.0364,-118.2707
2024-04-23 19:01:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-04-10 19:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0637,-118.244
2024-05-01 14:31:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-05-02 13:30:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-05-02 15:40:00,TRESPASSING,Central,34.0495,-118.2528
2024-05-01 18:23:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0408,-118.2644
2024-04-17 00:01:00,BURGLARY FROM VEHICLE,Central,34.0502,-118.2504
2024-04-23 21:00:00,BURGLARY FROM VEHICLE,Central,34.0511,-118.2334
2024-05-02 17:10:00,BURGLARY FROM VEHICLE,Central,34.0511,-118.2334
2024-05-02 14:15:00,TRESPASSING,Central,34.0552,-118.2457
2024-05-02 18:20:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0467,-118.2485
2024-05-02 21:30:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0419,-118.2669
2024-05-02 10:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0561,-118.2375
2024-05-03 01:10:00,VEHICLE - STOLEN,Central,34.0437,-118.2547
2024-05-02 19:00:00,VEHICLE - STOLEN,Central,34.0347,-118.2646
2024-05-02 19:45:00,VEHICLE - STOLEN,Central,34.0459,-118.2352
2024-05-03 05:45:00,VEHICLE - STOLEN,Central,34.0404,-118.2504
2024-05-03 11:01:00,VEHICLE - STOLEN,Central,34.0404,-118.2504
2024-05-03 09:30:00,TRESPASSING,Central,34.0561,-118.2375
2024-05-02 15:35:00,"BUNCO, GRAND THEFT",Central,34.0423,-118.2453
2024-05-02 21:19:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0455,-118.2379
2024-04-25 21:55:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.042,-118.2712
2024-05-03 09:30:00,BATTERY - SIMPLE ASSAULT,Central,34.0442,-118.2519
2024-05-03 19:07:00,VEHICLE - STOLEN,Central,34.0364,-118.2677
2024-04-18 17:00:00,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),Central,34.0472,-118.2326
2024-05-02 19:34:00,BATTERY - SIMPLE ASSAULT,Central,34.0561,-118.2375
2024-05-02 13:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0445,-118.2523
2024-05-03 14:10:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.051,-118.248
2024-05-03 18:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0473,-118.2601
2024-05-03 23:11:00,BURGLARY FROM VEHICLE,Central,34.0366,-118.2325
2024-05-03 17:30:00,BURGLARY FROM VEHICLE,Central,34.0415,-118.262
2024-05-04 00:45:00,BATTERY - SIMPLE ASSAULT,Central,34.0488,-118.2518
2024-05-03 23:30:00,BATTERY - SIMPLE ASSAULT,Central,34.0545,-118.2499
2024-05-03 17:55:00,BATTERY WITH SEXUAL CONTACT,Central,34.0561,-118.2375
2024-05-03 14:15:00,ROBBERY,Central,34.0487,-118.2588
2024-05-04 15:30:00,VEHICLE - STOLEN,Central,34.0632,-118.2408
2024-05-04 12:00:00,VEHICLE - STOLEN,Central,34.0363,-118.2672
2024-05-04 17:46:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0491,-118.2558
2024-05-03 18:20:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0504,-118.2409
2024-05-03 14:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0561,-118.2375
2024-05-04 21:15:00,BURGLARY FROM VEHICLE,Central,34.0446,-118.2507
2024-05-04 15:15:00,BURGLARY FROM VEHICLE,Central,34.055,-118.2546
2024-05-04 13:00:00,BURGLARY FROM VEHICLE,Central,34.0488,-118.25
2024-05-04 20:00:00,BURGLARY FROM VEHICLE,Central,34.0518,-118.2493
2024-05-04 10:35:00,INTIMATE PARTNER - AGGRAVATED ASSAULT,Central,34.053,-118.2335
2024-05-04 03:30:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0584,-118.2331
2024-05-05 01:30:00,TRESPASSING,Central,34.0508,-118.2586
2024-05-04 23:20:00,TRESPASSING,Central,34.0508,-118.2586
2024-04-28 14:35:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0659,-118.2339
2024-05-05 06:20:00,TRESPASSING,Central,34.0635,-118.2357
2024-05-04 23:55:00,TRESPASSING,Central,34.0472,-118.2381
2024-05-04 16:56:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-05-05 10:00:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-05-05 14:15:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Central,34.0488,-118.2518
2024-05-05 14:15:00,BRANDISH WEAPON,Central,34.0488,-118.2518
2024-05-05 15:40:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0476,-118.2477
2024-05-04 23:00:00,PICKPOCKET,Central,34.0437,-118.2652
2024-05-04 23:30:00,BURGLARY FROM VEHICLE,Central,34.0585,-118.2403
2024-05-05 00:40:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0423,-118.2595
2024-05-03 02:30:00,BURGLARY FROM VEHICLE,Central,34.0419,-118.2669
2024-05-05 01:00:00,VEHICLE - STOLEN,Central,34.0378,-118.2561
2024-05-05 11:04:00,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),Central,34.0466,-118.252
2024-05-05 16:40:00,INDECENT EXPOSURE,Central,34.0577,-118.2487
2024-05-05 20:00:00,VEHICLE - STOLEN,Central,34.0637,-118.2361
2024-05-05 17:30:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-05-06 02:20:00,ROBBERY,Central,34.0518,-118.2493
2024-05-05 16:00:00,BURGLARY FROM VEHICLE,Central,34.0389,-118.2643
2024-05-05 19:52:00,BURGLARY FROM VEHICLE,Central,34.0462,-118.2585
2024-02-21 18:05:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0338,-118.2706
2024-05-06 00:01:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0483,-118.2443
2024-03-06 11:30:00,THEFT OF IDENTITY,Central,34.0545,-118.2499
2024-04-26 18:00:00,VEHICLE - STOLEN,Central,34.0627,-118.2341
2024-05-04 00:01:00,VEHICLE - STOLEN,Central,34.0444,-118.2628
2024-05-03 23:23:00,VEHICLE - STOLEN,Central,34.0409,-118.2574
2024-05-06 06:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0417,-118.2444
2024-05-06 01:30:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0516,-118.2491
2024-05-02 05:20:00,BURGLARY FROM VEHICLE,Central,34.0457,-118.2665
2024-04-11 14:00:00,ARSON,Central,34.0416,-118.244
2024-05-04 15:45:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0401,-118.2504
2024-05-01 20:30:00,BURGLARY FROM VEHICLE,Central,34.0449,-118.2415
2024-05-05 23:50:00,PICKPOCKET,Central,34.0431,-118.2692
2024-05-06 17:00:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-05-05 02:00:00,BURGLARY FROM VEHICLE,Central,34.0348,-118.2688
2024-05-06 21:45:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Central,34.0635,-118.2357
2024-05-04 21:30:00,VEHICLE - STOLEN,Central,34.046,-118.251
2024-05-06 00:42:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0445,-118.2558
2024-05-05 02:30:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Central,34.0338,-118.2708
2024-05-06 23:30:00,BATTERY - SIMPLE ASSAULT,Central,34.0547,-118.2335
2024-05-04 23:30:00,TRESPASSING,Central,34.0472,-118.2381
2024-05-06 23:30:00,TRESPASSING,Central,34.0524,-118.2467
2024-05-07 06:25:00,TRESPASSING,Central,34.0524,-118.2467
2024-04-27 16:05:00,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),Central,34.0419,-118.2669
2024-05-02 04:25:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0508,-118.2586
2024-05-05 13:30:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.051,-118.248
2024-04-08 11:50:00,THEFT OF IDENTITY,Central,34.058,-118.241
2024-04-20 00:30:00,BURGLARY FROM VEHICLE,Central,34.0503,-118.2434
2024-05-07 14:20:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Central,34.0561,-118.2375
2024-04-20 23:15:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0487,-118.2588
2024-04-16 16:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0401,-118.2504
2024-05-04 00:30:00,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),Central,34.046,-118.251
2024-03-11 16:58:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0503,-118.2434
2024-04-27 02:25:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0445,-118.2558
2024-05-05 22:30:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0431,-118.2692
2024-05-06 17:20:00,OTHER ASSAULT,Central,34.0445,-118.2558
2024-05-06 14:40:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-05-07 17:20:00,THEFT OF IDENTITY,Central,34.0389,-118.2643
2024-05-07 10:45:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0321,-118.2667
